2070,6,1,40.355,42.477
2070,6,2,43.979,47.382
2070,6,3,37.991,42.498
2070,6,4,37.347,41.704
2070,6,5,33.838,40.499
2070,6,6,33.419,40.811
2070,6,7,36.192,43.398
2070,6,8,40.176,41.321
2070,6,9,38.565,46.74
2070,6,10,35.556,47.212
2070,6,11,34.797,44.631
2070,6,12,31.55,51.066
2070,6,13,30.186,49.5
2070,6,14,30.033,47.04
2070,6,15,30.454,57.944
2070,6,16,29.74,56.501
2070,6,17,30.335,50.019
2070,6,18,33.481,48.894
2070,6,19,35.019,45.058
2070,6,20,40.944,44.229
2070,6,21,40.509,42.357
2070,6,22,48.463,39.997
2070,6,23,52.26,36.956
2070,6,24,38.755,36.751
2070,6,25,33.255,36.66
2070,6,26,32.921,37.039
2070,6,27,30.803,39.018
2070,6,28,29.223,41.33
2070,6,29,29.515,41.092
2070,6,30,28.908,42.653
2070,7,1,25.2,42.667
2070,7,2,26.819,47.122
2070,7,3,27.287,52.011
2070,7,4,27.349,45.125
2070,7,5,26.422,39.442
2070,7,6,27.807,48.088
2070,7,7,29.835,48.528
2070,7,8,31.822,43.071
2070,7,9,32.293,42.492
2070,7,10,35.952,48.034
2070,7,11,38.298,57.433
2070,7,12,36.447,48.488
2070,7,13,36.248,44.384
2070,7,14,39.883,40.739
2070,7,15,42.576,43.136
2070,7,16,40.064,46.838
2070,7,17,40.531,48.683
2070,7,18,41.933,52.066
2070,7,19,44.874,52.034
2070,7,20,53.428,42.747
2070,7,21,51.61,42.681
2070,7,22,44.821,41.828
2070,7,23,47.353,45.482
2070,7,24,54.69,47.365
2070,7,25,44.626,48.012
2070,7,26,48.197,50.63
2070,7,27,47.105,49.757
2070,7,28,50.374,51.837
2070,7,29,43.236,50.172
2070,7,30,45.843,46.351
2070,7,31,50.257,43.974
2070,8,1,47.327,48.685
2070,8,2,52.877,48.286
2070,8,3,54.112,46.656
2070,8,4,47.745,45.319
2070,8,5,50.053,45.932
2070,8,6,46.518,45.247
2070,8,7,43.795,48.278
2070,8,8,41.155,49.587
2070,8,9,40.565,49.089
2070,8,10,39.903,50.27
2070,8,11,41.19,47.668
2070,8,12,46.246,52.512
2070,8,13,44.318,52.743
2070,8,14,44.177,55.569
2070,8,15,42.976,55.693
2070,8,16,50.715,52.725
2070,8,17,52.368,51.68
2070,8,18,50.516,46.523
2070,8,19,47.577,49.011
2070,8,20,45.128,49.461
2070,8,21,46.343,55.899
2070,8,22,45.404,60.378
2070,8,23,42.2,56.106
2070,8,24,41.013,58.041
2070,8,25,49.455,59.742
2070,8,26,56.268,52.11
2070,8,27,49.899,52.477
2070,8,28,45.849,55.482
2070,8,29,45.182,59.529
2070,8,30,45.797,50.034
2070,8,31,50.266,53.877
2070,9,1,44.023,61.948
2070,9,2,43.112,55.317
2070,9,3,44.007,57.3
2070,9,4,50.159,57.729
2070,9,5,48.42,56.841
2070,9,6,45.106,55.515
2070,9,7,45.122,63.01
2070,9,8,46.584,50.874
2070,9,9,47.423,44.547
2070,9,10,49.978,48.683
2070,9,11,46.047,50.208
2070,9,12,43.915,54.978
2070,9,13,42.13,65.972
2070,9,14,43.674,74.716
2070,9,15,40.019,60.152
2070,9,16,39.1,55.052
2070,9,17,39.729,56.742
2070,9,18,43.66,64.995
2070,9,19,44.362,66.204
2070,9,20,42.831,60.1
2070,9,21,47.343,56.376
2070,9,22,44.781,67.984
2070,9,23,47.362,51.392
2070,9,24,53.534,43.623
2070,9,25,58.398,41.777
2070,9,26,53.707,41.462
2070,9,27,49.476,43.924
2070,9,28,44.252,50.437
2070,9,29,40.199,52.42
2070,9,30,38.024,49.245
