2040,6,1,35.954,49.868
2040,6,2,37.071,58.203
2040,6,3,40.135,56.365
2040,6,4,39.893,46.272
2040,6,5,46.859,42.467
2040,6,6,45.059,45.893
2040,6,7,41.984,50.642
2040,6,8,41.661,42.76
2040,6,9,41.855,40.722
2040,6,10,40.599,45.211
2040,6,11,42.235,38.821
2040,6,12,40.18,36.131
2040,6,13,40.892,35.219
2040,6,14,41.252,35.724
2040,6,15,49.413,37.828
2040,6,16,47.062,40.14
2040,6,17,46.627,37.054
2040,6,18,45.949,36.984
2040,6,19,43.968,35.09
2040,6,20,41.162,34.526
2040,6,21,47.357,34.112
2040,6,22,48.839,34.594
2040,6,23,52.275,34.593
2040,6,24,48.535,36.128
2040,6,25,43.478,38.564
2040,6,26,36.242,35.559
2040,6,27,36.712,37.055
2040,6,28,39.202,36.322
2040,6,29,43.105,41.221
2040,6,30,45.924,37.806
2040,7,1,58.645,35.827
2040,7,2,51.928,39.007
2040,7,3,42.772,43.462
2040,7,4,38.156,40.843
2040,7,5,39.78,38.004
2040,7,6,39.137,33.114
2040,7,7,38.172,34.062
2040,7,8,38.145,39.519
2040,7,9,39.438,42.388
2040,7,10,36.605,41.698
2040,7,11,35.974,40.331
2040,7,12,39.507,39.812
2040,7,13,39.776,38.753
2040,7,14,40.956,38.66
2040,7,15,43.948,46.063
2040,7,16,45.929,52.113
2040,7,17,44.834,53.263
2040,7,18,46.669,50.746
2040,7,19,47.119,47.251
2040,7,20,46.071,40.086
2040,7,21,49.226,43.819
2040,7,22,46.272,46.742
2040,7,23,43.31,49.336
2040,7,24,37.993,45.102
2040,7,25,43.196,39.796
2040,7,26,43.953,39.234
2040,7,27,49.951,38.508
2040,7,28,50.851,38.813
2040,7,29,48.067,39.886
2040,7,30,48.697,36.468
2040,7,31,52.369,40.484
2040,8,1,44.991,41.206
2040,8,2,49.363,46.222
2040,8,3,47.71,48.659
2040,8,4,48.859,52.891
2040,8,5,50.031,54.468
2040,8,6,49.037,56.836
2040,8,7,44.45,55.606
2040,8,8,45.214,63.903
2040,8,9,45.545,52.829
2040,8,10,47.239,46.537
2040,8,11,46.611,44.724
2040,8,12,45.935,47.812
2040,8,13,43.834,42.158
2040,8,14,42.012,36.784
2040,8,15,46.739,36.293
2040,8,16,42.1,37.203
2040,8,17,40.17,39.563
2040,8,18,39.066,41.002
2040,8,19,39.118,49.175
2040,8,20,40.204,51.769
2040,8,21,46.364,44.163
2040,8,22,44.954,44.972
2040,8,23,44.663,57.996
2040,8,24,45.967,58.791
2040,8,25,48.012,50.919
2040,8,26,50.142,43.892
2040,8,27,63.09,36.495
2040,8,28,47.653,35.204
2040,8,29,40.299,43.838
2040,8,30,40.094,46.148
2040,8,31,40.742,55.403
2040,9,1,37.523,59.318
2040,9,2,39.914,48.517
2040,9,3,40.247,43.586
2040,9,4,39.538,37.897
2040,9,5,39.652,39.379
2040,9,6,41.585,38.472
2040,9,7,40.404,39.24
2040,9,8,40.835,37.408
2040,9,9,41.14,36.523
2040,9,10,44.645,36.439
2040,9,11,46.663,35.655
2040,9,12,46.994,34.537
2040,9,13,43.848,33.09
2040,9,14,42.211,34.22
2040,9,15,38.831,34.795
2040,9,16,42.129,36.623
2040,9,17,42.391,40.802
2040,9,18,41.936,36.337
2040,9,19,37.631,33.66
2040,9,20,41.406,35.282
2040,9,21,47.191,34.429
2040,9,22,47.624,37.01
2040,9,23,46.046,34.2
2040,9,24,36.897,36.511
2040,9,25,35.39,45.98
2040,9,26,39.014,44.769
2040,9,27,43.853,44.301
2040,9,28,44.721,40.483
2040,9,29,51.492,35.723
2040,9,30,56.157,35.207
