2045,6,1,-6.225,0.055
2045,6,2,-6.215,2.173
2045,6,3,-6.182,3.27
2045,6,4,-5.435,0.246
2045,6,5,-5.955,-2.928
2045,6,6,-4.398,-2.711
2045,6,7,-3.525,-2.679
2045,6,8,-1.849,-5.861
2045,6,9,0.255,-3.101
2045,6,10,0.179,-3.859
2045,6,11,0.991,-2.907
2045,6,12,-0.106,-1.029
2045,6,13,0.84,1.729
2045,6,14,1.027,2.348
2045,6,15,1.336,2.486
2045,6,16,-0.171,2.187
2045,6,17,1.371,1.403
2045,6,18,0.184,2.015
2045,6,19,1.549,3.665
2045,6,20,2.213,4.791
2045,6,21,1.474,4.827
2045,6,22,1.267,4.224
2045,6,23,2.923,6.43
2045,6,24,2.173,7.072
2045,6,25,1.729,5.881
2045,6,26,0.961,5.765
2045,6,27,2.62,3.83
2045,6,28,2.223,2.962
2045,6,29,0.623,3.304
2045,6,30,-0.811,2.558
2045,7,1,-0.623,5.382
2045,7,2,-2.353,3.915
2045,7,3,-1.028,3.149
2045,7,4,-0.862,5.912
2045,7,5,-0.05,2.958
2045,7,6,4.517,1.887
2045,7,7,3.665,3.567
2045,7,8,5.212,4.373
2045,7,9,2.164,6.085
2045,7,10,0.067,7.298
2045,7,11,1.679,7.959
2045,7,12,3.115,6.399
2045,7,13,1.887,3.472
2045,7,14,1.778,5.524
2045,7,15,2.254,2.913
2045,7,16,4.795,3.337
2045,7,17,2.667,6.825
2045,7,18,3.939,5.301
2045,7,19,0.991,4.787
2045,7,20,2.23,2.291
2045,7,21,3.27,4.718
2045,7,22,0.478,3.846
2045,7,23,1.117,7.544
2045,7,24,0.463,6.737
2045,7,25,2.172,4.849
2045,7,26,4.176,4.785
2045,7,27,4.137,5.687
2045,7,28,1.749,6.144
2045,7,29,1.243,6.59
2045,7,30,1.557,2.437
2045,7,31,0.045,3.28
2045,8,1,0.377,6.263
2045,8,2,0.673,5.644
2045,8,3,0.535,8.463
2045,8,4,3.328,3.912
2045,8,5,0.476,7.453
2045,8,6,2.102,5.655
2045,8,7,-0.957,8.236
2045,8,8,2.978,5.56
2045,8,9,3.991,5.016
2045,8,10,3.192,1.65
2045,8,11,2.876,0.332
2045,8,12,-0.263,2.325
2045,8,13,2.688,3.512
2045,8,14,2.95,4.368
2045,8,15,3.775,6.506
2045,8,16,2.783,4.721
2045,8,17,3.385,5.676
2045,8,18,3.811,2.437
2045,8,19,3.871,0.616
2045,8,20,3.6,3.9
2045,8,21,1.685,4.217
2045,8,22,3.199,4.081
2045,8,23,2.098,2.549
2045,8,24,0.175,3.272
2045,8,25,1.433,1.282
2045,8,26,-0.491,3.772
2045,8,27,1.243,0.861
2045,8,28,2.526,3.707
2045,8,29,0.318,3.378
2045,8,30,1.887,3.46
2045,8,31,2.472,1.133
2045,9,1,-0.529,3.558
2045,9,2,3.214,3.566
2045,9,3,-1.108,4.359
2045,9,4,-4.341,-2.294
2045,9,5,-1.997,-2.223
2045,9,6,-2.173,-1.158
2045,9,7,-1.674,-1.61
2045,9,8,-1.648,0.002
2045,9,9,-5.012,0.639
2045,9,10,-6.471,-0.6
2045,9,11,-4.549,1.528
2045,9,12,-4.238,2.183
2045,9,13,-2.459,3.158
2045,9,14,-2.771,0.658
2045,9,15,-1.907,0.385
2045,9,16,-0.82,1.143
2045,9,17,-1.388,-2.003
2045,9,18,-0.723,-1.758
2045,9,19,0.842,-0.572
2045,9,20,-0.051,-3.411
2045,9,21,-2.845,-4.24
2045,9,22,-6.27,-3.817
2045,9,23,-7.302,-5.778
2045,9,24,-7.249,-7.099
2045,9,25,-8.189,-7.352
2045,9,26,-8.264,-9.547
2045,9,27,-8.845,-12.13
2045,9,28,-7.177,-8.388
2045,9,29,-1.975,-6.564
2045,9,30,-3.867,0.007
