"Plot Title: Bus Turnaround"
"#","Date Time, GMT-06:00","Wetness, % (LGR S/N: 20871536, SEN S/N: 20851354)","Rain, mm (LGR S/N: 20871536, SEN S/N: 20864341)","Solar Radiation, W/m² (LGR S/N: 20871536, SEN S/N: 20870906)","Wind Speed, m/s (LGR S/N: 20871536, SEN S/N: 20871373)","Gust Speed, m/s (LGR S/N: 20871536, SEN S/N: 20871373)","Wind Direction, ø (LGR S/N: 20871536, SEN S/N: 20871373)","Water Content, m³/m³ (LGR S/N: 20871536, SEN S/N: 20871580)"
3558,06/27/21 07:22:15 PM,0.00,0.00,73.1,3.67,5.01,334.1,0.2840
3559,06/27/21 07:27:15 PM,0.00,0.00,66.9,3.01,5.34,332.7,0.2837
3560,06/27/21 07:32:15 PM,0.00,0.00,58.1,2.67,4.34,331.3,0.2837
3561,06/27/21 07:37:15 PM,0.00,0.00,46.9,3.01,4.68,327.1,0.2837
3562,06/27/21 07:42:15 PM,0.00,0.00,46.9,3.01,5.01,327.1,0.2834
3563,06/27/21 07:47:15 PM,0.00,0.00,45.6,3.01,4.68,329.9,0.2834
3564,06/27/21 07:52:15 PM,0.00,0.00,39.4,3.01,5.01,329.9,0.2830
3565,06/27/21 07:57:15 PM,0.00,0.00,31.9,2.34,4.01,334.1,0.2834
3566,06/27/21 08:02:15 PM,0.00,0.00,29.4,1.67,3.01,336.9,0.2830
3567,06/27/21 08:07:15 PM,0.00,0.00,40.6,1.34,2.34,338.3,0.2830
3568,06/27/21 08:12:15 PM,0.00,0.00,36.9,1.34,2.67,339.7,0.2830
3569,06/27/21 08:17:15 PM,0.00,0.00,23.1,1.67,2.67,341.2,0.2827
3570,06/27/21 08:22:15 PM,0.00,0.00,15.6,2.00,3.34,331.3,0.2827
3571,06/27/21 08:27:15 PM,0.00,0.00,15.6,2.00,4.01,335.5,0.2827
3572,06/27/21 08:32:15 PM,0.00,0.00,15.6,2.00,3.67,322.9,0.2827
3573,06/27/21 08:37:15 PM,0.00,0.00,10.6,1.67,4.01,331.3,0.2827
3574,06/27/21 08:42:15 PM,0.00,0.00,4.4,1.00,2.67,30.9,0.2824
3575,06/27/21 08:47:15 PM,0.00,0.00,0.6,1.00,2.67,349.6,0.2824
3576,06/27/21 08:52:15 PM,0.00,0.00,0.6,0.67,1.34,22.5,0.2824
3577,06/27/21 08:57:15 PM,0.00,0.00,0.6,1.00,2.00,35.1,0.2824
3578,06/27/21 09:02:15 PM,0.00,0.00,0.6,1.00,1.34,51.9,0.2824
3579,06/27/21 09:07:15 PM,0.00,0.00,0.6,1.00,1.34,87.0,0.2824
3580,06/27/21 09:12:15 PM,0.00,0.00,0.6,0.67,1.00,87.0,0.2824
3581,06/27/21 09:17:15 PM,0.00,0.00,0.6,1.00,2.00,82.8,0.2824
3582,06/27/21 09:22:15 PM,0.00,0.00,0.6,0.33,1.00,82.8,0.2824
3583,06/27/21 09:27:15 PM,0.00,0.00,0.6,0.67,1.67,36.5,0.2824
3584,06/27/21 09:32:15 PM,0.00,0.00,0.6,0.67,1.34,12.6,0.2824
3585,06/27/21 09:37:15 PM,0.00,0.00,0.6,1.00,1.67,8.4,0.2824
3586,06/27/21 09:42:15 PM,0.00,0.00,0.6,0.67,1.34,15.4,0.2824
3587,06/27/21 09:47:15 PM,2.35,0.00,0.6,1.00,1.67,8.4,0.2824
3588,06/27/21 09:52:15 PM,6.47,0.00,0.6,0.67,1.34,0.0,0.2821
3589,06/27/21 09:57:15 PM,0.00,0.00,0.6,1.34,1.67,18.3,0.2821
3590,06/27/21 10:02:15 PM,0.00,0.00,0.6,0.67,1.34,5.6,0.2824
3591,06/27/21 10:07:15 PM,0.59,0.00,0.6,0.33,1.00,11.2,0.2821
3592,06/27/21 10:12:15 PM,45.88,0.00,0.6,0.00,0.00,11.2,0.2821
3593,06/27/21 10:17:15 PM,57.06,0.00,0.6,0.00,0.67,11.2,0.2821
3594,06/27/21 10:22:15 PM,60.00,0.00,0.6,0.33,0.67,11.2,0.2821
3595,06/27/21 10:27:15 PM,62.35,0.00,0.6,0.67,1.34,22.5,0.2821
3596,06/27/21 10:32:15 PM,67.65,0.00,0.6,0.67,1.34,64.6,0.2821
3597,06/27/21 10:37:15 PM,68.24,0.00,0.6,0.33,1.00,66.0,0.2821
3598,06/27/21 10:42:15 PM,68.82,0.00,0.6,0.67,1.00,80.0,0.2821
3599,06/27/21 10:47:15 PM,69.41,0.00,0.6,0.33,1.00,92.7,0.2821
3600,06/27/21 10:52:15 PM,70.00,0.00,0.6,0.00,0.67,94.1,0.2821
3601,06/27/21 10:57:15 PM,70.59,0.00,0.6,0.00,0.67,94.1,0.2821
3602,06/27/21 11:02:15 PM,70.59,0.00,0.6,0.67,1.00,91.3,0.2821
3603,06/27/21 11:07:15 PM,71.18,0.00,0.6,0.33,1.00,130.6,0.2821
3604,06/27/21 11:12:15 PM,71.18,0.00,0.6,0.33,1.00,77.2,0.2817
3605,06/27/21 11:17:15 PM,72.35,0.00,0.6,0.67,1.34,355.2,0.2821
3606,06/27/21 11:22:15 PM,72.94,0.00,0.6,0.67,1.00,4.2,0.2821
3607,06/27/21 11:27:15 PM,72.94,0.00,0.6,0.33,0.67,21.1,0.2817
3608,06/27/21 11:32:15 PM,73.53,0.00,0.6,0.67,1.34,5.6,0.2817
3609,06/27/21 11:37:15 PM,73.53,0.00,0.6,0.67,1.00,25.3,0.2817
3610,06/27/21 11:42:15 PM,73.53,0.00,0.6,0.33,0.67,28.1,0.2817
3611,06/27/21 11:47:15 PM,74.12,0.00,0.6,1.00,1.34,26.7,0.2817
3612,06/27/21 11:52:15 PM,73.53,0.00,0.6,0.33,1.34,33.7,0.2817
3613,06/27/21 11:57:15 PM,74.12,0.00,0.6,0.33,0.67,33.7,0.2817
3614,06/28/21 12:02:15 AM,74.12,0.00,0.6,0.67,1.34,32.3,0.2817
3615,06/28/21 12:07:15 AM,74.71,0.00,0.6,0.67,1.34,32.3,0.2817
3616,06/28/21 12:12:15 AM,74.71,0.00,0.6,0.67,1.00,44.9,0.2817
3617,06/28/21 12:17:15 AM,74.71,0.00,0.6,0.33,0.67,61.8,0.2817
3618,06/28/21 12:22:15 AM,75.29,0.00,0.6,0.67,1.00,61.8,0.2817
3619,06/28/21 12:27:15 AM,74.71,0.00,0.6,0.33,0.67,61.8,0.2817
3620,06/28/21 12:32:15 AM,75.29,0.00,0.6,0.00,0.33,61.8,0.2817
3621,06/28/21 12:37:15 AM,75.29,0.00,0.6,0.33,0.67,61.8,0.2817
3622,06/28/21 12:42:15 AM,75.88,0.00,0.6,0.67,1.00,36.5,0.2817
3623,06/28/21 12:47:15 AM,75.88,0.00,0.6,0.67,1.00,7.0,0.2817
3624,06/28/21 12:52:15 AM,76.47,0.00,0.6,0.67,1.00,11.2,0.2817
3625,06/28/21 12:57:15 AM,76.47,0.00,0.6,0.67,1.00,15.4,0.2813
3626,06/28/21 01:02:15 AM,76.47,0.00,0.6,0.67,1.00,12.6,0.2817
3627,06/28/21 01:07:15 AM,76.47,0.00,0.6,0.33,0.67,12.6,0.2817
3628,06/28/21 01:12:15 AM,76.47,0.00,0.6,0.67,1.34,9.8,0.2813
3629,06/28/21 01:17:15 AM,77.06,0.00,0.6,0.67,1.34,14.0,0.2813
3630,06/28/21 01:22:15 AM,77.06,0.00,0.6,0.67,1.34,18.3,0.2813
3631,06/28/21 01:27:15 AM,77.06,0.00,0.6,0.67,1.00,9.8,0.2813
3632,06/28/21 01:32:15 AM,77.06,0.00,0.6,0.67,1.00,2.8,0.2813
3633,06/28/21 01:37:15 AM,77.06,0.00,0.6,0.67,1.34,1.4,0.2813
3634,06/28/21 01:42:15 AM,78.24,0.00,0.6,1.00,1.34,8.4,0.2810
3635,06/28/21 01:47:15 AM,78.82,0.00,0.6,1.00,1.67,22.5,0.2813
3636,06/28/21 01:52:15 AM,78.82,0.00,0.6,0.33,0.67,25.3,0.2813
3637,06/28/21 01:57:15 AM,78.82,0.00,0.6,0.00,0.33,25.3,0.2810
3638,06/28/21 02:02:15 AM,79.41,0.00,0.6,0.33,0.67,25.3,0.2813
3639,06/28/21 02:07:15 AM,80.00,0.00,0.6,0.33,0.67,25.3,0.2813
3640,06/28/21 02:12:15 AM,80.00,0.00,0.6,0.00,0.00,25.3,0.2813
3641,06/28/21 02:17:15 AM,80.00,0.00,0.6,0.00,0.00,25.3,0.2813
3642,06/28/21 02:22:15 AM,80.59,0.00,0.6,0.00,0.00,25.3,0.2813
3643,06/28/21 02:27:15 AM,80.00,0.00,0.6,0.00,0.00,25.3,0.2813
3644,06/28/21 02:32:15 AM,80.00,0.00,0.6,0.00,0.33,25.3,0.2813
3645,06/28/21 02:37:15 AM,80.00,0.00,0.6,0.67,1.00,25.3,0.2813
3646,06/28/21 02:42:15 AM,80.59,0.00,0.6,1.00,2.00,9.8,0.2810
3647,06/28/21 02:47:15 AM,80.59,0.00,0.6,0.67,1.67,16.8,0.2810
3648,06/28/21 02:52:15 AM,80.59,0.00,0.6,0.67,1.00,15.4,0.2810
3649,06/28/21 02:57:15 AM,80.00,0.00,0.6,0.67,1.00,14.0,0.2810
3650,06/28/21 03:02:15 AM,80.00,0.00,0.6,0.67,1.34,19.7,0.2810
3651,06/28/21 03:07:15 AM,80.59,0.00,0.6,0.33,1.00,19.7,0.2810
3652,06/28/21 03:12:15 AM,80.00,0.00,0.6,0.67,1.00,16.8,0.2810
3653,06/28/21 03:17:15 AM,80.00,0.00,0.6,0.67,1.00,18.3,0.2810
3654,06/28/21 03:22:15 AM,80.59,0.00,0.6,0.67,1.00,16.8,0.2810
3655,06/28/21 03:27:15 AM,80.59,0.00,0.6,0.67,1.00,16.8,0.2810
3656,06/28/21 03:32:15 AM,80.59,0.00,0.6,0.67,1.34,12.6,0.2810
3657,06/28/21 03:37:15 AM,80.59,0.00,0.6,0.67,1.00,14.0,0.2810
3658,06/28/21 03:42:15 AM,80.59,0.00,0.6,0.33,0.67,22.5,0.2810
3659,06/28/21 03:47:15 AM,80.59,0.00,0.6,0.67,1.34,35.1,0.2810
3660,06/28/21 03:52:15 AM,80.00,0.00,0.6,0.33,1.00,57.6,0.2810
3661,06/28/21 03:57:15 AM,80.00,0.00,0.6,0.33,0.67,59.0,0.2810
3662,06/28/21 04:02:15 AM,80.59,0.00,0.6,0.33,1.00,59.0,0.2806
3663,06/28/21 04:07:15 AM,80.59,0.00,0.6,0.33,0.67,53.3,0.2806
3664,06/28/21 04:12:15 AM,81.18,0.00,0.6,0.33,1.00,37.9,0.2810
3665,06/28/21 04:17:15 AM,81.18,0.00,0.6,1.00,1.67,25.3,0.2806
3666,06/28/21 04:22:15 AM,81.18,0.00,0.6,0.33,0.67,28.1,0.2806
3667,06/28/21 04:27:15 AM,80.59,0.00,0.6,0.33,0.67,28.1,0.2806
3668,06/28/21 04:32:15 AM,81.18,0.00,0.6,0.33,1.00,28.1,0.2806
3669,06/28/21 04:37:15 AM,81.18,0.00,0.6,0.67,1.34,14.0,0.2810
3670,06/28/21 04:42:15 AM,81.18,0.00,0.6,0.33,0.67,1.4,0.2810
3671,06/28/21 04:47:15 AM,81.76,0.00,0.6,0.67,1.00,1.4,0.2806
3672,06/28/21 04:52:15 AM,82.35,0.00,0.6,1.00,1.34,12.6,0.2810
3673,06/28/21 04:57:15 AM,82.94,0.00,0.6,1.00,1.34,5.6,0.2810
3674,06/28/21 05:02:15 AM,82.94,0.00,0.6,1.00,1.34,14.0,0.2810
3675,06/28/21 05:07:15 AM,82.94,0.00,0.6,0.67,1.00,9.8,0.2806
3676,06/28/21 05:12:15 AM,83.53,0.00,0.6,1.00,1.34,12.6,0.2806
3677,06/28/21 05:17:15 AM,83.53,0.00,0.6,0.67,1.67,11.2,0.2806
3678,06/28/21 05:22:15 AM,83.53,0.00,0.6,0.67,1.00,0.0,0.2806
3679,06/28/21 05:27:15 AM,82.94,0.00,0.6,0.67,1.00,2.8,0.2806
3680,06/28/21 05:32:15 AM,83.53,0.00,0.6,0.67,1.00,5.6,0.2806
3681,06/28/21 05:37:15 AM,83.53,0.00,0.6,0.67,1.00,355.2,0.2806
3682,06/28/21 05:42:15 AM,83.53,0.00,0.6,0.67,1.00,355.2,0.2806
3683,06/28/21 05:47:15 AM,83.53,0.00,1.9,0.67,1.34,9.8,0.2806
3684,06/28/21 05:52:15 AM,84.12,0.00,3.1,0.67,1.00,18.3,0.2806
3685,06/28/21 05:57:15 AM,84.12,0.00,4.4,0.33,1.00,18.3,0.2806
3686,06/28/21 06:02:15 AM,84.12,0.00,6.9,0.33,1.00,18.3,0.2806
3687,06/28/21 06:07:15 AM,84.12,0.00,9.4,0.67,1.00,16.8,0.2806
3688,06/28/21 06:12:15 AM,84.12,0.00,9.4,0.67,1.00,1.4,0.2806
3689,06/28/21 06:17:15 AM,84.12,0.00,11.9,0.67,1.00,2.8,0.2806
3690,06/28/21 06:22:15 AM,84.12,0.00,14.4,0.67,1.34,4.2,0.2806
3691,06/28/21 06:27:15 AM,84.71,0.00,18.1,0.67,1.00,1.4,0.2806
3692,06/28/21 06:32:15 AM,84.71,0.00,23.1,0.67,1.00,1.4,0.2806
3693,06/28/21 06:37:15 AM,84.71,0.00,33.1,0.67,1.00,7.0,0.2806
3694,06/28/21 06:42:15 AM,85.29,0.00,45.6,0.33,0.67,8.4,0.2806
3695,06/28/21 06:47:15 AM,85.29,0.00,41.9,0.67,1.00,8.4,0.2806
3696,06/28/21 06:52:15 AM,85.29,0.00,29.4,0.33,0.67,8.4,0.2806
3697,06/28/21 06:57:15 AM,85.29,0.00,24.4,0.33,0.67,8.4,0.2806
3698,06/28/21 07:02:15 AM,85.29,0.00,26.9,0.00,0.67,8.4,0.2806
3699,06/28/21 07:07:15 AM,85.29,0.00,31.9,0.00,0.33,8.4,0.2806
3700,06/28/21 07:12:15 AM,85.29,0.00,33.1,0.67,1.00,8.4,0.2806
3701,06/28/21 07:17:15 AM,85.88,0.00,28.1,0.67,1.00,9.8,0.2806
3702,06/28/21 07:22:15 AM,85.88,0.00,28.1,0.33,1.00,1.4,0.2803
3703,06/28/21 07:27:15 AM,85.29,0.00,28.1,0.33,0.67,0.0,0.2806
3704,06/28/21 07:32:15 AM,85.29,0.00,35.6,0.67,1.34,7.0,0.2803
3705,06/28/21 07:37:15 AM,85.88,0.00,94.4,0.67,1.34,9.8,0.2803
3706,06/28/21 07:42:15 AM,86.47,0.00,124.4,0.67,1.34,14.0,0.2806
3707,06/28/21 07:47:15 AM,86.47,0.00,205.6,0.67,1.00,28.1,0.2806
3708,06/28/21 07:52:15 AM,87.06,0.00,254.4,1.00,1.34,9.8,0.2806
3709,06/28/21 07:57:15 AM,87.65,0.00,315.6,0.67,1.34,11.2,0.2806
3710,06/28/21 08:02:15 AM,87.65,0.00,381.9,0.67,1.34,22.5,0.2806
3711,06/28/21 08:07:15 AM,87.65,0.00,120.6,0.67,1.00,22.5,0.2806
3712,06/28/21 08:12:15 AM,88.24,0.00,330.6,0.67,0.67,22.5,0.2806
3713,06/28/21 08:17:15 AM,87.65,0.00,425.6,0.33,0.67,9.8,0.2806
3714,06/28/21 08:22:15 AM,87.65,0.00,231.9,0.33,0.67,9.8,0.2806
3715,06/28/21 08:27:15 AM,87.65,0.00,286.9,0.67,1.00,8.4,0.2803
3716,06/28/21 08:32:15 AM,87.06,0.00,419.4,0.67,1.34,7.0,0.2803
3717,06/28/21 08:37:15 AM,88.24,0.00,389.4,0.67,1.00,7.0,0.2803
3718,06/28/21 08:42:15 AM,88.24,0.00,516.9,0.33,1.34,30.9,0.2803
3719,06/28/21 08:47:15 AM,86.47,0.00,540.6,0.33,0.67,26.7,0.2803
3720,06/28/21 08:52:15 AM,85.88,0.00,581.9,0.00,0.67,19.7,0.2803
3721,06/28/21 08:57:15 AM,85.88,0.00,595.6,0.00,0.67,19.7,0.2803
3722,06/28/21 09:02:15 AM,85.29,0.00,605.6,0.00,0.33,19.7,0.2803
3723,06/28/21 09:07:15 AM,82.94,0.00,619.4,0.00,0.67,16.8,0.2806
3724,06/28/21 09:12:15 AM,75.88,0.00,635.6,0.33,0.67,0.0,0.2806
3725,06/28/21 09:17:15 AM,65.29,0.00,651.9,0.33,0.67,0.0,0.2806
3726,06/28/21 09:22:15 AM,51.76,0.00,669.4,0.00,0.67,0.0,0.2806
3727,06/28/21 09:27:15 AM,28.24,0.00,693.1,0.33,1.00,49.1,0.2806
3728,06/28/21 09:32:15 AM,2.94,0.00,721.9,0.67,2.00,63.2,0.2806
3729,06/28/21 09:37:15 AM,0.00,0.00,755.6,0.67,1.34,162.9,0.2806
3730,06/28/21 09:42:15 AM,0.00,0.00,790.6,0.67,1.67,127.8,0.2806
3731,06/28/21 09:47:15 AM,0.00,0.00,758.1,1.34,2.34,202.2,0.2806
3732,06/28/21 09:52:15 AM,0.00,0.00,573.1,1.34,2.34,185.3,0.2803
3733,06/28/21 09:57:15 AM,0.00,0.00,849.4,1.00,1.67,161.5,0.2806
3734,06/28/21 10:02:15 AM,0.00,0.00,890.6,1.00,2.00,154.4,0.2803
3735,06/28/21 10:07:15 AM,0.00,0.00,884.4,1.34,2.67,181.1,0.2806
3736,06/28/21 10:12:15 AM,0.00,0.00,871.9,1.67,2.67,175.5,0.2806
3737,06/28/21 10:17:15 AM,0.00,0.00,863.1,1.67,2.67,190.9,0.2806
3738,06/28/21 10:22:15 AM,0.00,0.00,909.4,1.00,2.00,188.1,0.2806
3739,06/28/21 10:27:15 AM,0.00,0.00,951.9,1.34,2.67,196.5,0.2806
3740,06/28/21 10:32:15 AM,0.00,0.00,978.1,1.00,2.34,91.3,0.2806
3741,06/28/21 10:37:15 AM,0.00,0.00,958.1,1.00,2.00,63.2,0.2806
3742,06/28/21 10:42:15 AM,0.00,0.00,914.4,2.00,3.67,148.8,0.2803
3743,06/28/21 10:47:15 AM,0.00,0.00,889.4,1.34,3.01,205.0,0.2806
3744,06/28/21 10:52:15 AM,0.00,0.00,984.4,2.00,3.67,195.1,0.2806
3745,06/28/21 10:57:15 AM,0.00,0.00,681.9,1.34,2.34,129.2,0.2803
3746,06/28/21 11:02:15 AM,0.00,0.00,265.6,1.34,2.34,165.7,0.2803
3747,06/28/21 11:07:15 AM,0.00,0.00,675.6,1.34,3.01,143.2,0.2803
3748,06/28/21 11:12:15 AM,0.00,0.00,1079.4,1.67,2.67,161.5,0.2803
3749,06/28/21 11:17:15 AM,0.00,0.00,1123.1,1.67,3.67,155.8,0.2803
3750,06/28/21 11:22:15 AM,0.00,0.00,1179.4,1.34,3.01,146.0,0.2803
3751,06/28/21 11:27:15 AM,0.00,0.00,1205.6,1.67,4.01,178.3,0.2803
3752,06/28/21 11:32:15 AM,0.00,0.00,1229.4,1.67,2.67,183.9,0.2803
3753,06/28/21 11:37:15 AM,0.00,0.00,701.9,1.34,2.67,160.0,0.2803
3754,06/28/21 11:42:15 AM,0.00,0.00,899.4,2.00,4.01,161.5,0.2803
3755,06/28/21 11:47:15 AM,0.00,0.00,1114.4,2.00,4.34,185.3,0.2803
3756,06/28/21 11:52:15 AM,0.00,0.00,1180.6,2.67,5.01,174.1,0.2803
3757,06/28/21 11:57:15 AM,0.00,0.00,941.9,2.00,4.34,157.2,0.2803
3758,06/28/21 12:02:15 PM,0.00,0.00,328.1,1.67,3.34,151.6,0.2800
3759,06/28/21 12:07:15 PM,0.00,0.00,729.4,1.34,2.00,132.0,0.2800
3760,06/28/21 12:12:15 PM,0.00,0.00,913.1,1.00,2.00,132.0,0.2800
3761,06/28/21 12:17:15 PM,0.00,0.00,334.4,1.34,2.67,144.6,0.2800
3762,06/28/21 12:22:15 PM,0.00,0.00,511.9,1.67,2.67,174.1,0.2800
3763,06/28/21 12:27:15 PM,0.00,0.00,398.1,1.34,3.34,155.8,0.2800
3764,06/28/21 12:32:15 PM,0.00,0.00,930.6,1.00,2.34,144.6,0.2800
3765,06/28/21 12:37:15 PM,0.00,0.00,879.4,1.67,3.67,181.1,0.2800
3766,06/28/21 12:42:15 PM,0.00,0.00,556.9,2.00,3.34,164.3,0.2796
3767,06/28/21 12:47:15 PM,0.00,0.00,529.4,1.34,2.34,102.5,0.2796
3768,06/28/21 12:52:15 PM,0.00,0.00,874.4,1.34,2.67,192.3,0.2796
3769,06/28/21 12:57:15 PM,0.00,0.00,580.6,1.34,3.01,200.8,0.2796
3770,06/28/21 01:02:15 PM,0.00,0.00,700.6,1.00,2.67,245.7,0.2796
3771,06/28/21 01:07:15 PM,0.00,0.00,715.6,1.00,1.67,294.8,0.2796
3772,06/28/21 01:12:15 PM,0.00,0.00,978.1,2.00,3.34,311.7,0.2796
3773,06/28/21 01:17:15 PM,0.00,0.00,663.1,1.34,2.67,334.1,0.2796
3774,06/28/21 01:22:15 PM,0.00,0.00,421.9,1.00,2.34,64.6,0.2796
3775,06/28/21 01:27:15 PM,0.00,0.00,505.6,1.34,2.67,334.1,0.2796
3776,06/28/21 01:32:15 PM,0.00,0.00,664.4,1.34,2.67,327.1,0.2793
3777,06/28/21 01:37:15 PM,0.00,0.00,585.6,2.00,3.67,273.8,0.2793
3778,06/28/21 01:42:15 PM,0.00,0.00,406.9,1.34,2.34,299.0,0.2793
3779,06/28/21 01:47:15 PM,0.00,0.00,869.4,2.00,4.01,310.3,0.2793
3780,06/28/21 01:52:15 PM,0.00,0.00,970.6,1.00,3.01,203.6,0.2796
3781,06/28/21 01:57:15 PM,0.00,0.00,351.9,1.00,2.34,216.2,0.2796
3782,06/28/21 02:02:15 PM,0.00,0.00,335.6,1.00,2.00,176.9,0.2793
3783,06/28/21 02:07:15 PM,0.00,0.00,314.4,1.00,3.01,169.9,0.2793
3784,06/28/21 02:12:15 PM,0.00,0.00,306.9,1.67,3.01,151.6,0.2793
3785,06/28/21 02:17:15 PM,0.00,0.00,664.4,1.00,2.00,157.2,0.2793
3786,06/28/21 02:22:15 PM,0.00,0.00,754.4,1.00,2.00,161.5,0.2793
3787,06/28/21 02:27:15 PM,0.00,0.00,770.6,1.00,2.67,158.6,0.2793
3788,06/28/21 02:32:15 PM,0.00,0.00,641.9,1.67,2.67,190.9,0.2793
3789,06/28/21 02:37:15 PM,0.00,0.00,745.6,1.67,3.67,186.7,0.2793
3790,06/28/21 02:42:15 PM,0.00,0.00,514.4,2.67,5.01,165.7,0.2793
3791,06/28/21 02:47:15 PM,0.00,0.00,326.9,3.01,4.68,172.7,0.2790
3792,06/28/21 02:52:15 PM,0.00,0.00,306.9,3.34,6.01,178.3,0.2790
3793,06/28/21 02:57:15 PM,0.00,0.00,309.4,2.67,4.68,174.1,0.2790
3794,06/28/21 03:02:15 PM,0.00,0.00,308.1,2.67,4.34,174.1,0.2790
3795,06/28/21 03:07:15 PM,0.00,0.00,364.4,2.34,3.67,168.5,0.2790
3796,06/28/21 03:12:15 PM,0.00,0.00,1135.6,1.67,3.34,162.9,0.2790
3797,06/28/21 03:17:15 PM,0.00,0.00,693.1,2.00,3.67,153.0,0.2790
3798,06/28/21 03:22:15 PM,0.00,0.00,918.1,2.67,4.01,185.3,0.2790
3799,06/28/21 03:27:15 PM,0.00,0.00,1073.1,2.67,4.34,182.5,0.2790
3800,06/28/21 03:32:15 PM,0.00,0.00,426.9,2.34,4.34,169.9,0.2790
3801,06/28/21 03:37:15 PM,0.00,0.00,135.6,2.67,4.34,157.2,0.2786
3802,06/28/21 03:42:15 PM,0.00,0.00,115.6,2.00,3.67,161.5,0.2786
3803,06/28/21 03:47:15 PM,0.59,0.00,81.9,1.34,2.67,158.6,0.2786
3804,06/28/21 03:52:15 PM,19.41,0.00,65.6,0.33,1.67,124.9,0.2786
3805,06/28/21 03:57:15 PM,28.82,0.00,54.4,0.67,1.00,68.8,0.2786
3806,06/28/21 04:02:15 PM,20.00,0.00,45.6,1.00,3.01,124.9,0.2783
3807,06/28/21 04:07:15 PM,24.71,0.00,41.9,1.00,2.00,160.0,0.2786
3808,06/28/21 04:12:15 PM,32.94,0.00,45.6,0.33,1.67,160.0,0.2783
3809,06/28/21 04:17:15 PM,52.94,0.00,46.9,0.67,1.34,324.3,0.2783
3810,06/28/21 04:22:15 PM,61.18,0.00,45.6,1.34,2.34,297.6,0.2783
3811,06/28/21 04:27:15 PM,63.53,0.00,39.4,1.34,2.00,331.3,0.2780
3812,06/28/21 04:32:15 PM,78.24,0.00,35.6,1.00,3.01,355.2,0.2783
3813,06/28/21 04:37:15 PM,76.47,0.00,33.1,1.34,2.00,313.1,0.2783
3814,06/28/21 04:42:15 PM,59.41,0.00,26.9,2.00,3.34,313.1,0.2780
3815,06/28/21 04:47:15 PM,79.41,0.00,20.6,1.34,2.67,329.9,0.2783
3816,06/28/21 04:52:15 PM,84.12,0.00,16.9,0.67,1.67,4.2,0.2786
3817,06/28/21 04:57:15 PM,84.71,0.20,15.6,0.67,1.34,88.4,0.2793
3818,06/28/21 05:02:15 PM,85.29,0.20,16.9,0.33,0.67,98.3,0.2790
3819,06/28/21 05:07:15 PM,84.71,0.00,19.4,0.67,1.34,329.9,0.2786
3820,06/28/21 05:12:15 PM,84.71,0.00,21.9,0.67,1.34,345.4,0.2786
3821,06/28/21 05:17:15 PM,84.12,0.00,24.4,0.33,1.00,12.6,0.2790
3822,06/28/21 05:22:15 PM,84.71,0.00,25.6,0.00,0.67,26.7,0.2790
3823,06/28/21 05:27:15 PM,84.71,0.00,28.1,0.33,0.67,26.7,0.2790
3824,06/28/21 05:32:15 PM,84.71,0.00,30.6,0.00,0.33,26.7,0.2790
3825,06/28/21 05:37:15 PM,84.12,0.00,30.6,0.00,0.33,26.7,0.2790
3826,06/28/21 05:42:15 PM,81.76,0.00,30.6,0.33,1.00,334.1,0.2790
3827,06/28/21 05:47:15 PM,80.59,0.00,31.9,0.33,0.67,321.5,0.2790
3828,06/28/21 05:52:15 PM,75.29,0.00,30.6,0.33,0.67,321.5,0.2790
3829,06/28/21 05:57:15 PM,54.12,0.00,29.4,0.00,0.67,322.9,0.2790
3830,06/28/21 06:02:15 PM,50.00,0.00,28.1,0.00,0.67,345.4,0.2790
3831,06/28/21 06:07:15 PM,39.41,0.00,28.1,0.33,1.00,328.5,0.2790
3832,06/28/21 06:12:15 PM,31.18,0.00,29.4,0.67,1.34,315.9,0.2790
3833,06/28/21 06:17:15 PM,30.59,0.00,30.6,0.67,1.00,338.3,0.2790
3834,06/28/21 06:22:15 PM,28.24,0.00,33.1,0.33,1.34,36.5,0.2790
3835,06/28/21 06:27:15 PM,22.94,0.00,35.6,0.33,0.67,35.1,0.2790
3836,06/28/21 06:32:15 PM,21.76,0.00,36.9,0.00,0.67,32.3,0.2790
3837,06/28/21 06:37:15 PM,19.41,0.00,40.6,0.00,0.00,32.3,0.2790
3838,06/28/21 06:42:15 PM,18.82,0.00,43.1,0.33,1.00,33.7,0.2790
3839,06/28/21 06:47:15 PM,18.82,0.00,46.9,0.33,1.00,42.1,0.2790
3840,06/28/21 06:52:15 PM,18.82,0.00,49.4,0.00,0.67,51.9,0.2790
3841,06/28/21 06:57:15 PM,17.06,0.00,50.6,0.00,0.00,51.9,0.2790
3842,06/28/21 07:02:15 PM,17.65,0.00,51.9,0.00,0.00,51.9,0.2790
3843,06/28/21 07:07:15 PM,16.47,0.00,50.6,0.00,0.00,51.9,0.2790
3844,06/28/21 07:12:15 PM,16.47,0.00,50.6,0.00,0.67,51.9,0.2790
3845,06/28/21 07:17:15 PM,14.12,0.00,50.6,0.00,0.00,51.9,0.2790
3846,06/28/21 07:22:15 PM,15.29,0.00,50.6,0.33,0.67,43.5,0.2786
3847,06/28/21 07:27:15 PM,15.29,0.00,49.4,0.67,1.00,348.2,0.2786
3848,06/28/21 07:32:15 PM,14.71,0.00,46.9,0.67,1.34,335.5,0.2786
