"Plot Title: Gothic Mountain"
"#","Date Time, GMT-06:00","Wetness, % (LGR S/N: 20871534, SEN S/N: 20851355)","Rain, mm (LGR S/N: 20871534, SEN S/N: 20864339)","Solar Radiation, W/m² (LGR S/N: 20871534, SEN S/N: 20870905)","Wind Speed, m/s (LGR S/N: 20871534, SEN S/N: 20871371)","Gust Speed, m/s (LGR S/N: 20871534, SEN S/N: 20871371)","Wind Direction, ø (LGR S/N: 20871534, SEN S/N: 20871371)","Water Content, m³/m³ (LGR S/N: 20871534, SEN S/N: 20871581)"
64,06/16/21 04:53:52 PM,0.00,0.00,529.4,0.00,0.33,59.0,0.2109
65,06/16/21 04:58:52 PM,0.00,0.00,384.4,0.33,1.34,68.8,0.2109
66,06/16/21 05:03:52 PM,0.00,0.00,221.9,0.33,1.34,39.3,0.2109
67,06/16/21 05:08:52 PM,0.00,0.00,126.9,0.00,0.33,355.2,0.2109
68,06/16/21 05:13:52 PM,0.00,0.00,126.9,0.00,0.33,26.7,0.2109
69,06/16/21 05:18:52 PM,0.00,0.00,120.6,0.00,0.67,71.6,0.2109
70,06/16/21 05:23:52 PM,0.00,0.00,118.1,0.00,1.00,110.9,0.2104
71,06/16/21 05:28:52 PM,0.00,0.00,125.6,0.00,0.33,101.1,0.2109
72,06/16/21 05:33:52 PM,0.00,0.00,139.4,0.33,1.67,175.5,0.2109
73,06/16/21 05:38:52 PM,0.00,0.00,151.9,0.00,0.33,154.4,0.2109
74,06/16/21 05:43:52 PM,0.00,0.00,155.6,0.00,0.33,165.7,0.2109
75,06/16/21 05:48:52 PM,0.00,0.00,154.4,0.00,0.33,172.7,0.2109
76,06/16/21 05:53:52 PM,0.00,0.00,149.4,0.00,0.33,176.9,0.2109
77,06/16/21 05:58:52 PM,0.00,0.00,148.1,0.00,0.33,168.5,0.2109
78,06/16/21 06:03:52 PM,0.00,0.00,148.1,0.00,0.67,162.9,0.2109
79,06/16/21 06:08:52 PM,0.00,0.00,144.4,0.00,0.33,162.9,0.2109
80,06/16/21 06:13:52 PM,0.00,0.00,134.4,0.00,0.33,165.7,0.2109
81,06/16/21 06:18:52 PM,0.00,0.00,125.6,0.33,1.00,237.3,0.2109
82,06/16/21 06:23:52 PM,0.00,0.00,120.6,0.00,0.67,235.9,0.2109
83,06/16/21 06:28:52 PM,0.00,0.00,116.9,0.33,1.00,146.0,0.2109
84,06/16/21 06:33:52 PM,0.00,0.00,111.9,0.00,0.67,146.0,0.2109
85,06/16/21 06:38:52 PM,0.00,0.00,109.4,0.00,1.00,202.2,0.2109
86,06/16/21 06:43:52 PM,0.00,0.00,108.1,0.00,0.33,252.7,0.2109
87,06/16/21 06:48:52 PM,0.00,0.00,105.6,0.00,0.67,252.7,0.2109
88,06/16/21 06:53:52 PM,0.00,0.00,101.9,0.00,1.00,258.3,0.2109
89,06/16/21 06:58:52 PM,0.00,0.00,93.1,0.00,0.67,261.1,0.2112
90,06/16/21 07:03:52 PM,0.00,0.00,83.1,0.33,1.00,263.9,0.2109
91,06/16/21 07:08:52 PM,0.00,0.00,73.1,0.33,0.67,263.9,0.2112
92,06/16/21 07:13:52 PM,0.00,0.00,68.1,0.67,0.67,269.6,0.2109
93,06/16/21 07:18:52 PM,0.00,0.00,65.6,0.33,1.00,276.6,0.2112
94,06/16/21 07:23:52 PM,0.00,0.00,63.1,0.33,1.00,290.6,0.2112
